CODUSU;NRO_HOGAR;COMPONENTE;ANO4;TRIMESTRE;AGLOMERADO;POND_TIC;RESPONDENTE;IP_III_04;IP_III_05;IP_III_06
"TQRMNOPVRHMKKSCDEFIAH00623027";1;1;2018;4;2;1199;1;1;2;1
"TQRMNOPVRHMKKSCDEFIAH00623027";1;2;2018;4;2;1199;1;1;2;1
"TQRMNOPVRHMKKSCDEFIAH00623027";1;3;2018;4;2;1199;1;1;2;1
"TQRMNOPVSHLOKRCDEFIAH00606207";1;1;2018;4;2;577;1;1;2;1
"TQRMNOPVSHLOKRCDEFIAH00606207";1;2;2018;4;2;577;1;1;2;1
"TQRMNOPVSHLOKRCDEFIAH00606207";1;3;2018;4;2;577;1;1;2;2
"TQRMNOPVTHLOKRCDEFIAH00600467";1;1;2018;4;2;577;1;1;2;1
"TQRMNOPVTHLOKRCDEFIAH00600467";1;2;2018;4;2;577;1;1;2;1
"TQRMNOPVTHLOKRCDEFIAH00600467";1;3;2018;4;2;577;1;1;2;2
"TQRMNOPVUHMKKQCDEFIAH00600486";1;1;2018;4;2;1347;2;1;1;1
"TQRMNOPVUHMKKQCDEFIAH00600486";1;2;2018;4;2;1347;2;1;1;1
"TQRMNOPVUHMKKQCDEFIAH00600486";1;3;2018;4;2;1347;2;1;1;1
"TQRMNOPVVHKMKNCDEFIAH00622970";1;1;2018;4;2;581;2;1;1;1
"TQRMNOPVVHKMKNCDEFIAH00622970";1;2;2018;4;2;581;2;1;1;1
"TQRMNOPVVHKMKNCDEFIAH00622970";1;3;2018;4;2;581;2;1;1;1
"TQRMNOPVVHLLKTCDEFIAH00600549";2;1;2018;4;2;1324;1;1;2;1
"TQRMNOPVVHLLKTCDEFIAH00600549";2;2;2018;4;2;1324;1;1;2;2
"TQRMNOPVWHKMKNCDEFIAH00622932";1;1;2018;4;2;581;1;1;1;1
"TQRMNOPVWHKMKNCDEFIAH00622932";1;2;2018;4;2;581;1;1;1;1
"TQRMNOPVWHLMLPCDEFIAH00622870";1;1;2018;4;2;569;1;1;1;1
"TQRMNOPVWHLMLPCDEFIAH00622870";1;2;2018;4;2;569;1;1;1;1
"TQRMNOPVWHLMLPCDEFIAH00622870";1;3;2018;4;2;569;1;1;1;1
"TQRMNOPVWHMMLPCDEFIAH00594810";1;1;2018;4;2;576;2;1;1;1
"TQRMNOPVWHMMLPCDEFIAH00594810";1;2;2018;4;2;576;2;1;1;1
"TQRMNOPVWHMMLPCDEFIAH00594810";1;3;2018;4;2;576;2;1;1;1
"TQRMNOPVWHMMLPCDEFIAH00594810";1;4;2018;4;2;576;2;1;1;2
"TQRMNOPVXHKMKNCDEFIAH00617360";1;1;2018;4;2;581;3;1;1;1
"TQRMNOPVXHKMKNCDEFIAH00617360";1;2;2018;4;2;581;3;1;1;1
"TQRMNOPVXHKMKNCDEFIAH00617360";1;3;2018;4;2;581;3;1;1;1
"TQRMNOPVXHKMKNCDEFIAH00617360";1;4;2018;4;2;581;3;1;1;1
"TQRMNOPVYHKOMMCDEFIAH00617387";1;1;2018;4;2;536;1;2;2;1
"TQRMNOPVYHKOMMCDEFIAH00617387";1;2;2018;4;2;536;1;1;2;1
"TQRMNOPVYHKOMMCDEFIAH00617387";1;3;2018;4;2;536;1;1;2;1
"TQRMNOPVYHKOMMCDEFIAH00617387";1;4;2018;4;2;536;1;1;2;1
"TQRMNOPVYHLLKTCDEFIAH00622901";1;1;2018;4;2;1324;1;1;1;1
"TQRMNOPVYHLMLPCDEFIAH00600489";1;1;2018;4;2;569;1;1;1;1
"TQRMNOPVYHLMLPCDEFIAH00600489";1;2;2018;4;2;569;1;1;1;1
"TQRMNOPVYHLMLPCDEFIAH00600489";1;3;2018;4;2;569;1;1;1;1
"TQRMNOPVYHLMLPCDEFIAH00600489";1;4;2018;4;2;569;1;1;1;1
"TQRMNOPVYHMMLPCDEFIAH00600458";1;1;2018;4;2;576;2;1;2;1
"TQRMNOPVYHMMLPCDEFIAH00600458";1;2;2018;4;2;576;2;1;2;1
"TQRMNOPVYHMMLPCDEFIAH00600458";1;3;2018;4;2;576;2;2;2;2
"TQRMNOPVYHMMLPCDEFIAH00600458";1;4;2018;4;2;576;2;2;2;2
"TQRMNOPVYHMMLPCDEFIAH00600458";1;5;2018;4;2;576;2;2;2;2
"TQRMNOPWPHKOMMCDEFIAH00617480";1;1;2018;4;2;536;1;1;2;1
"TQRMNOPWPHKOMMCDEFIAH00617480";1;2;2018;4;2;536;1;1;2;1
"TQRMNOPWPHKOMMCDEFIAH00617480";1;3;2018;4;2;536;1;2;2;2
"TQRMNOPWPHKOMMCDEFIAH00617480";1;4;2018;4;2;536;1;2;2;2
"TQRMNOPWPHLMLPCDEFIAH00600482";1;1;2018;4;2;569;2;1;1;1
"TQRMNOPWPHLMLPCDEFIAH00600482";1;2;2018;4;2;569;2;1;1;1
"TQRMNOPWPHLMLPCDEFIAH00600482";1;3;2018;4;2;569;2;1;1;1
"TQRMNOPWQHLKKSCDEFIAH00606173";1;1;2018;4;2;1325;1;1;2;1
"TQRMNOPWQHLKKSCDEFIAH00606173";1;2;2018;4;2;1325;1;1;2;1
"TQRMNOPWQHLMMLCDEFIAH00600555";1;1;2018;4;2;529;2;2;2;1
"TQRMNOPWQHLMMLCDEFIAH00600555";1;2;2018;4;2;529;2;1;1;1
"TQRMNOPWQHLMMLCDEFIAH00600555";1;3;2018;4;2;529;2;1;1;1
"TQRMNOPWRHKOMMCDEFIAH00617431";1;1;2018;4;2;536;3;1;2;1
"TQRMNOPWRHKOMMCDEFIAH00617431";1;2;2018;4;2;536;3;1;1;1
"TQRMNOPWRHKOMMCDEFIAH00617431";1;3;2018;4;2;536;3;1;1;1
"TQRMNOPWRHLMMLCDEFIAH00600554";1;1;2018;4;2;529;1;2;1;1
"TQRMNOPWRHLMMLCDEFIAH00600554";1;2;2018;4;2;529;1;1;1;1
"TQRMNOPWRHMLKPCDEFIAH00594829";2;1;2018;4;2;945;1;1;2;1
"TQRMNOPWSHKMLQCDEFIAH00617467";1;1;2018;4;2;563;1;1;1;1
"TQRMNOPWSHKMLQCDEFIAH00617467";1;3;2018;4;2;563;1;1;1;1
"TQRMNOPWSHKMLQCDEFIAH00617467";1;4;2018;4;2;563;1;1;1;1
"TQRMNOPWSHKOMMCDEFIAH00617458";1;1;2018;4;2;536;2;1;2;1
"TQRMNOPWSHKOMMCDEFIAH00617458";1;2;2018;4;2;536;2;1;2;1
"TQRMNOPWSHKOMMCDEFIAH00617458";1;3;2018;4;2;536;2;1;2;1
"TQRMNOPWSHKOMMCDEFIAH00617458";1;4;2018;4;2;536;2;1;2;1
"TQRMNOPWTHKMLQCDEFIAH00617468";1;1;2018;4;2;563;2;1;1;1
"TQRMNOPWTHKMLQCDEFIAH00617468";1;2;2018;4;2;563;2;1;1;1
"TQRMNOPWTHKMLQCDEFIAH00617468";1;3;2018;4;2;563;2;1;1;1
"TQRMNOPWTHKMLQCDEFIAH00617468";1;4;2018;4;2;563;2;1;1;1
"TQRMNOPWTHKMLQCDEFIAH00617468";1;5;2018;4;2;563;2;1;1;1
"TQRMNOPWTHKMLQCDEFIAH00617468";1;6;2018;4;2;563;2;1;1;1
"TQRMNOPWTHKMLQCDEFIAH00617468";1;7;2018;4;2;563;2;1;1;1
"TQRMNOPWTHKMLQCDEFIAH00617468";1;8;2018;4;2;563;2;1;1;1
"TQRMNOPWTHLKKSCDEFIAH00600609";1;1;2018;4;2;1325;2;2;2;1
"TQRMNOPWTHLKKSCDEFIAH00600609";1;2;2018;4;2;1325;2;2;2;1
"TQRMNOPWUHKMLQCDEFIAH00617447";1;1;2018;4;2;563;1;1;2;1
"TQRMNOPWVHKMLQCDEFIAH00617426";1;1;2018;4;2;563;4;1;1;1
"TQRMNOPWVHKMLQCDEFIAH00617426";1;2;2018;4;2;563;4;1;1;1
"TQRMNOPWVHKMLQCDEFIAH00617426";1;3;2018;4;2;563;4;1;1;1
"TQRMNOPWVHKMLQCDEFIAH00617426";1;4;2018;4;2;563;4;1;1;1
"TQRMNOPWWHKMLQCDEFIAH00617454";1;1;2018;4;2;563;2;1;1;1
"TQRMNOPWWHKMLQCDEFIAH00617454";1;2;2018;4;2;563;2;1;1;1
"TQRMNOPWWHKMLQCDEFIAH00617454";1;3;2018;4;2;563;2;1;1;1
"TQRMNOPWWHKMLQCDEFIAH00617454";1;4;2018;4;2;563;2;1;1;1
"TQRMNOPWYHKKKQCDEFIAH00622979";1;1;2018;4;2;1202;1;1;1;1
"TQRMNOPWYHKKKQCDEFIAH00622979";1;2;2018;4;2;1202;1;1;2;1
"TQRMNOPWYHKKKQCDEFIAH00622979";1;3;2018;4;2;1202;1;1;2;1
"TQRMNOPXPHJMLOCDEFIAH00622928";1;1;2018;4;2;608;1;1;2;1
"TQRMNOPXPHJMLOCDEFIAH00622928";1;2;2018;4;2;608;1;1;2;1
"TQRMNOPXTHJLLLCDEFIAH00622900";1;1;2018;4;2;1100;1;2;1;2
"TQRMNOPXUHJLLLCDEFIAH00622968";1;1;2018;4;2;1100;1;1;1;1
"TQRMNOPXUHJLLLCDEFIAH00622968";1;2;2018;4;2;1100;1;1;1;1
"TQRMNOPXUHKLLRCDEFIAH00622930";1;1;2018;4;2;993;2;1;1;1
"TQRMNOPXUHKLLRCDEFIAH00622930";1;2;2018;4;2;993;2;1;1;1
"TQRMNOPXUHKLLRCDEFIAH00622930";1;3;2018;4;2;993;2;1;2;2
"TQRMNOPXUHKLLRCDEFIAH00622930";1;4;2018;4;2;993;2;1;2;2
"TQRMNOPXVHJMLOCDEFIAH00623019";1;1;2018;4;2;608;1;1;1;1
"TQRMNOPXVHJMLOCDEFIAH00623019";1;2;2018;4;2;608;1;1;1;1
"TQRMNOPXVHJMLOCDEFIAH00623019";1;3;2018;4;2;608;1;1;2;1
"TQRMNOPXVHJMLOCDEFIAH00623019";1;4;2018;4;2;608;1;1;2;1
"TQRMNOPXWHJMLOCDEFIAH00622949";1;1;2018;4;2;608;1;1;2;1
"TQRMNOPXWHJMLOCDEFIAH00622949";1;2;2018;4;2;608;1;1;2;2
"TQRMNOPXWHJNLRCDEFIAH00622924";1;1;2018;4;2;563;1;1;2;1
"TQRMNOPXWHJNLRCDEFIAH00622924";1;2;2018;4;2;563;1;2;2;1
"TQRMNOPXWHJNLRCDEFIAH00622924";1;3;2018;4;2;563;1;2;2;2
"TQRMNOPXWHJNLRCDEFIAH00622924";1;4;2018;4;2;563;1;2;2;2
"TQRMNOPXYHJMLOCDEFIAH00622980";1;1;2018;4;2;608;1;1;2;1
"TQRMNOPXYHJMLOCDEFIAH00622980";1;2;2018;4;2;608;1;1;2;1
"TQRMNOPXYHJMLOCDEFIAH00622980";1;4;2018;4;2;608;1;1;2;1
"TQRMNOPXYHJNLRCDEFIAH00622868";1;1;2018;4;2;563;2;1;2;1
"TQRMNOPXYHJNLRCDEFIAH00622868";1;2;2018;4;2;563;2;1;2;1
"TQRMNOPXYHJNLRCDEFIAH00622868";1;3;2018;4;2;563;2;1;2;1
"TQRMNOPXYHJNLRCDEFIAH00622868";1;4;2018;4;2;563;2;1;2;1
"TQRMNOPXYHJNLRCDEFIAH00622868";1;5;2018;4;2;563;2;1;2;1
"TQRMNOPYPHJNLRCDEFIAH00622884";1;1;2018;4;2;563;3;1;2;1
"TQRMNOPYPHJNLRCDEFIAH00622884";1;2;2018;4;2;563;3;1;2;1
"TQRMNOPYPHJNLRCDEFIAH00622884";1;3;2018;4;2;563;3;1;1;1
"TQRMNOPYPHJNLRCDEFIAH00622884";1;4;2018;4;2;563;3;1;2;1
"TQRMNOPYPHJNLRCDEFIAH00622884";1;5;2018;4;2;563;3;1;2;1
"TQRMNOPYPHJNLRCDEFIAH00622884";1;6;2018;4;2;563;3;1;2;1
"TQRMNOPYRHMMKOCDEFIAH00617478";1;1;2018;4;2;535;1;1;1;1
"TQRMNOPYRHMMKOCDEFIAH00617478";1;2;2018;4;2;535;1;1;1;1
"TQRMNOPYSHJMKPCDEFIAH00622971";1;1;2018;4;2;493;1;1;1;1
"TQRMNOPYSHJMKPCDEFIAH00622971";1;2;2018;4;2;493;1;1;1;1
"TQRMNOPYSHJMKPCDEFIAH00622971";1;3;2018;4;2;493;1;1;1;1
"TQRMNOPYSHJMKPCDEFIAH00622971";1;4;2018;4;2;493;1;1;2;1
"TQRMNOPYSHJMKPCDEFIAH00622971";1;5;2018;4;2;493;1;1;2;1
"TQRMNOPYTHJMKPCDEFIAH00623002";1;1;2018;4;2;493;1;2;2;1
"TQRMNOPYTHJMKPCDEFIAH00623002";1;2;2018;4;2;493;1;2;2;1
"TQRMNOPYTHMMKOCDEFIAH00600572";1;1;2018;4;2;535;1;1;1;1
"TQRMNOPYUHJMKPCDEFIAH00622950";1;1;2018;4;2;493;1;1;1;1
"TQRMNOPYUHJMKPCDEFIAH00622950";1;2;2018;4;2;493;1;1;1;1
"TQRMNOPYUHJMKPCDEFIAH00622950";1;3;2018;4;2;493;1;1;1;1
"TQRMNOPYVHJMKPCDEFIAH00622866";1;1;2018;4;2;493;1;2;2;1
"TQRMNOPYWHJMKPCDEFIAH00622953";1;1;2018;4;2;493;1;2;2;2
"TQRMNOPYWHLMLTCDEFIAH00600570";1;1;2018;4;2;519;1;1;1;1
"TQRMNOPYWHLMLTCDEFIAH00600570";1;2;2018;4;2;519;1;1;1;1
"TQRMNOPYWHLMLTCDEFIAH00600570";1;3;2018;4;2;519;1;1;1;1
"TQRMNOPYXHLMLTCDEFIAH00600595";1;1;2018;4;2;519;1;2;2;1
"TQRMNOPYYHKLKRCDEFIAH00617434";1;1;2018;4;2;1004;1;1;1;1
"TQRMNOPYYHKLKRCDEFIAH00617434";1;2;2018;4;2;1004;1;1;1;1
"TQRMNOPYYHKLKRCDEFIAH00617434";1;3;2018;4;2;1004;1;1;1;1
"TQRMNOPYYHKLKRCDEFIAH00617434";1;4;2018;4;2;1004;1;1;1;1
"TQRMNOPYYHLMLTCDEFIAH00600581";1;1;2018;4;2;519;1;2;2;1
"TQRMNOPYYHLMLTCDEFIAH00600581";1;2;2018;4;2;519;1;1;1;1
"TQRMNOQPRHLOLQCDEFIAH00606219";1;1;2018;4;2;891;2;1;2;1
"TQRMNOQPRHLOLQCDEFIAH00606219";1;2;2018;4;2;891;2;1;2;1
"TQRMNOQPRHLOLQCDEFIAH00606219";1;3;2018;4;2;891;2;1;2;1
"TQRMNOQPRHLOLQCDEFIAH00606219";1;4;2018;4;2;891;2;1;2;1
"TQRMNOQPRHLOLQCDEFIAH00606219";1;5;2018;4;2;891;2;1;2;1
"TQRMNOQPRHLOLQCDEFIAH00606219";1;6;2018;4;2;891;2;1;2;1
"TQRMNOQPRHLOLQCDEFIAH00606219";1;7;2018;4;2;891;2;1;2;1
"TQRMNOQPRHMOMMCDEFIAH00594763";1;1;2018;4;2;636;2;2;1;1
"TQRMNOQPRHMOMMCDEFIAH00594763";1;2;2018;4;2;636;2;1;1;1
"TQRMNOQPRHMOMMCDEFIAH00594763";1;3;2018;4;2;636;2;1;2;2
"TQRMNOQPRHMOMMCDEFIAH00594763";1;4;2018;4;2;636;2;1;2;2
"TQRMNOQPSHLNKNCDEFIAH00600447";1;1;2018;4;2;837;1;2;2;2
"TQRMNOQPSHLOLQCDEFIAH00600477";2;1;2018;4;2;891;1;1;2;1
"TQRMNOQPSHLOLQCDEFIAH00600477";2;2;2018;4;2;891;1;1;2;1
"TQRMNOQPSHLOLQCDEFIAH00600477";2;3;2018;4;2;891;1;1;1;1
"TQRMNOQPSHLOLQCDEFIAH00600477";2;4;2018;4;2;891;1;1;1;1
"TQRMNOQPTHLNKNCDEFIAH00600457";1;1;2018;4;2;837;1;2;2;2
"TQRMNOQPTHLNKNCDEFIAH00600457";1;2;2018;4;2;837;1;1;2;1
"TQRMNOQPTHLNKNCDEFIAH00600457";1;3;2018;4;2;837;1;1;2;1
"TQRMNOQPTHMOMMCDEFIAH00594863";2;1;2018;4;2;636;1;1;1;1
"TQRMNOQPTHMOMMCDEFIAH00594863";2;2;2018;4;2;636;1;1;1;1
"TQRMNOQPUHLNKNCDEFIAH00600445";1;1;2018;4;2;837;1;2;2;2
"TQRMNOQPUHLOLQCDEFIAH00600558";2;1;2018;4;2;891;5;1;2;1
"TQRMNOQPUHLOLQCDEFIAH00600558";2;2;2018;4;2;891;5;1;2;1
"TQRMNOQPUHLOLQCDEFIAH00600558";2;3;2018;4;2;891;5;1;2;1
"TQRMNOQPUHLOLQCDEFIAH00600558";2;4;2018;4;2;891;5;1;2;1
"TQRMNOQPUHLOLQCDEFIAH00600558";2;5;2018;4;2;891;5;1;1;1
"TQRMNOQPUHLOLQCDEFIAH00600558";2;6;2018;4;2;891;5;1;1;1
"TQRMNOQPUHLOLQCDEFIAH00600558";2;7;2018;4;2;891;5;1;1;1
"TQRMNOQPUHLOLQCDEFIAH00600558";2;8;2018;4;2;891;5;1;1;1
"TQRMNOQPVHKMLNCDEFIAH00617370";1;1;2018;4;2;589;1;2;2;1
"TQRMNOQPVHKMLNCDEFIAH00617370";1;2;2018;4;2;589;1;2;2;1
"TQRMNOQPVHKMLNCDEFIAH00617370";1;3;2018;4;2;589;1;2;2;1
"TQRMNOQPVHKMLNCDEFIAH00617370";1;4;2018;4;2;589;1;1;1;1
"TQRMNOQPVHLOLQCDEFIAH00606150";1;1;2018;4;2;891;2;2;2;2
"TQRMNOQPVHLOLQCDEFIAH00606150";1;2;2018;4;2;891;2;2;2;2
"TQRMNOQPVHLOLQCDEFIAH00606150";1;3;2018;4;2;891;2;1;2;1
"TQRMNOQPWHJLKRCDEFIAH00622892";1;1;2018;4;2;1091;1;1;1;1
"TQRMNOQPWHJLKRCDEFIAH00622892";1;2;2018;4;2;1091;1;1;1;1
"TQRMNOQPWHKMLNCDEFIAH00617371";1;1;2018;4;2;589;1;1;1;1
"TQRMNOQPWHKMLNCDEFIAH00617371";1;2;2018;4;2;589;1;1;1;1
"TQRMNOQPXHKMLNCDEFIAH00617448";1;1;2018;4;2;589;5;1;1;1
"TQRMNOQPXHKMLNCDEFIAH00617448";1;2;2018;4;2;589;5;1;1;1
"TQRMNOQPXHKMLNCDEFIAH00617448";1;3;2018;4;2;589;5;1;1;1
"TQRMNOQPXHKMLNCDEFIAH00617448";1;4;2018;4;2;589;5;1;1;1
"TQRMNOQPXHKMLNCDEFIAH00617448";1;5;2018;4;2;589;5;1;1;1
"TQRMNOQPXHKMLNCDEFIAH00617448";1;6;2018;4;2;589;5;1;1;1
"TQRMNOQPYHKMLNCDEFIAH00617383";1;1;2018;4;2;589;1;1;2;1
"TQRMNOQQQHJLKRCDEFIAH00623003";1;1;2018;4;2;1091;1;1;1;1
"TQRMNOQQQHJLKRCDEFIAH00623003";1;2;2018;4;2;1091;2;1;1;1
"TQRMNOQQXHKNLPCDEFIAH00622925";1;1;2018;4;2;504;1;2;1;1
"TQRMNOQQXHKNLPCDEFIAH00622925";1;2;2018;4;2;504;1;2;1;1
"TQRMNOQQYHKOMLCDEFIAH00617382";1;1;2018;4;2;760;1;1;2;1
"TQRMNOQQYHKOMLCDEFIAH00617382";1;2;2018;4;2;760;1;1;2;1
"TQRMNOQQYHKOMLCDEFIAH00617382";1;3;2018;4;2;760;1;1;2;1
"TQRMNOQQYHKOMLCDEFIAH00617382";1;4;2018;4;2;760;1;1;2;1
"TQRMNOQQYHLMLNCDEFIAH00600547";1;1;2018;4;2;511;1;1;2;1
"TQRMNOQRPHMLKRCDEFIAH00594825";2;1;2018;4;2;1178;1;1;2;1
"TQRMNOQRRHKOMLCDEFIAH00623021";1;1;2018;4;2;760;1;1;1;1
"TQRMNOQRRHKOMLCDEFIAH00623021";1;2;2018;4;2;760;1;1;2;1
"TQRMNOQRRHKOMLCDEFIAH00623021";1;3;2018;4;2;760;1;1;1;1
"TQRMNOQRRHMLKRCDEFIAH00594747";1;2;2018;4;2;1178;2;1;1;1
"TQRMNOQRRHMLKRCDEFIAH00594747";1;4;2018;4;2;1178;2;1;1;2
"TQRMNOQRRHMLKRCDEFIAH00594747";1;5;2018;4;2;1178;2;1;1;1
"TQRMNOQRSHKOMLCDEFIAH00622869";1;1;2018;4;2;760;1;1;2;1
"TQRMNOQRSHKOMLCDEFIAH00622869";1;2;2018;4;2;760;1;1;2;1
"TQRMNOQRSHKOMLCDEFIAH00622869";1;3;2018;4;2;760;1;1;2;1
"TQRMNOQRSHKOMLCDEFIAH00622869";1;4;2018;4;2;760;1;1;2;1
"TQRMNOQRSHKOMLCDEFIAH00622869";1;6;2018;4;2;760;1;1;2;1
"TQRMNOQRSHMMMLCDEFIAH00594848";1;1;2018;4;2;620;3;1;2;1
"TQRMNOQRSHMMMLCDEFIAH00594848";1;2;2018;4;2;620;3;1;2;1
"TQRMNOQRSHMMMLCDEFIAH00594848";1;3;2018;4;2;620;3;1;2;1
"TQRMNOQRSHMMMLCDEFIAH00594848";1;4;2018;4;2;620;3;1;1;1
"TQRMNOQRTHMMMLCDEFIAH00594738";1;1;2018;4;2;620;2;1;2;1
"TQRMNOQRTHMMMLCDEFIAH00594738";1;2;2018;4;2;620;2;1;2;1
"TQRMNOQRTHMMMLCDEFIAH00594738";1;3;2018;4;2;620;2;1;1;1
"TQRMNOQRTHMMMLCDEFIAH00594738";1;4;2018;4;2;620;2;1;1;1
"TQRMNOQRYHJMKQCDEFIAH00622995";1;1;2018;4;2;562;1;1;2;1
"TQRMNOQSPHJMKQCDEFIAH00622952";1;1;2018;4;2;562;1;2;2;1
"TQRMNOQSRHJOLTCDEFIAH00622974";1;1;2018;4;2;533;1;1;1;1
"TQRMNOQSRHJOLTCDEFIAH00622974";1;2;2018;4;2;533;1;1;1;1
"TQRMNOQSSHJOLTCDEFIAH00622961";1;1;2018;4;2;533;1;1;1;1
"TQRMNOQSSHJOLTCDEFIAH00622961";1;2;2018;4;2;533;1;1;1;1
"TQRMNOQSTHJOLTCDEFIAH00622873";1;1;2018;4;2;533;1;2;2;1
"TQRMNOQSTHJOLTCDEFIAH00622873";1;2;2018;4;2;533;1;2;2;1
"TQRMNOQSTHJOLTCDEFIAH00622873";1;3;2018;4;2;533;1;1;2;1
"TQRMNOQSTHKMLMCDEFIAH00617486";1;1;2018;4;2;577;2;2;2;2
"TQRMNOQSTHKMLMCDEFIAH00617486";1;2;2018;4;2;577;2;2;2;2
"TQRMNOQSUHJOLTCDEFIAH00622991";1;1;2018;4;2;533;1;1;1;1
"TQRMNOQSUHKMLMCDEFIAH00617445";1;1;2018;4;2;577;2;2;2;2
"TQRMNOQSUHKMLMCDEFIAH00617445";1;2;2018;4;2;577;2;2;2;2
"TQRMNOQSVHLKLMCDEFIAH00600446";1;1;2018;4;2;742;2;1;1;1
"TQRMNOQSVHLKLMCDEFIAH00600446";1;2;2018;4;2;742;2;1;1;1
"TQRMNOQSVHLMKOCDEFIAH00600459";1;1;2018;4;2;529;1;1;1;1
"TQRMNOQSVHLMKOCDEFIAH00600459";1;2;2018;4;2;529;1;1;1;1
"TQRMNOQSVHLMKOCDEFIAH00600459";1;3;2018;4;2;529;1;1;1;1
"TQRMNOQSWHLMKOCDEFIAH00606222";1;1;2018;4;2;529;1;1;2;1
"TQRMNOQSWHLMKOCDEFIAH00606222";1;2;2018;4;2;529;1;2;2;2
"TQRMNOQSWHLMKOCDEFIAH00606222";1;3;2018;4;2;529;1;1;1;1
"TQRMNOQSXHLMKOCDEFIAH00600469";1;1;2018;4;2;529;1;2;2;2
"TQRMNOQSXHLMKOCDEFIAH00600469";1;2;2018;4;2;529;1;1;1;1
"TQRMNOQSXHLMKOCDEFIAH00600469";1;3;2018;4;2;529;1;2;2;2
"TQRMNOQSYHLMKOCDEFIAH00622999";1;1;2018;4;2;529;1;1;1;1
"TQRMNOQSYHLMKOCDEFIAH00622999";1;2;2018;4;2;529;1;1;1;1
"TQRMNOQTPHJOLQCDEFIAH00622888";1;1;2018;4;2;913;1;1;2;1
"TQRMNOQTRHKMLMCDEFIAH00617438";1;1;2018;4;2;577;1;2;2;2
"TQRMNOQTSHJOLQCDEFIAH00622967";1;1;2018;4;2;913;2;1;2;1
"TQRMNOQTSHJOLQCDEFIAH00622967";1;2;2018;4;2;913;2;1;2;1
"TQRMNOQTSHJOLQCDEFIAH00622967";1;3;2018;4;2;913;2;1;1;1
"TQRMNOQTSHJOLQCDEFIAH00622967";1;4;2018;4;2;913;2;1;2;1
"TQRMNOQTSHKMLMCDEFIAH00617449";1;1;2018;4;2;577;1;2;2;2
"TQRMNOQTSHKMLMCDEFIAH00617449";1;2;2018;4;2;577;1;2;2;2
"TQRMNOQTSHKMLMCDEFIAH00617449";1;3;2018;4;2;577;1;1;1;1
"TQRMNOQTTHJOLQCDEFIAH00623011";1;1;2018;4;2;913;1;1;2;1
"TQRMNOQTTHJOLQCDEFIAH00623011";1;2;2018;4;2;913;1;1;2;1
"TQRMNOQTTHJOLQCDEFIAH00623011";1;3;2018;4;2;913;1;1;2;1
"TQRMNOQTTHJOLQCDEFIAH00623011";1;4;2018;4;2;913;1;1;2;1
"TQRMNOQTWHLMKPCDEFIAH00600544";1;1;2018;4;2;617;1;1;1;1
"TQRMNOQTWHLMKPCDEFIAH00600544";1;2;2018;4;2;617;1;1;1;1
"TQRMNOQTWHLMKPCDEFIAH00600544";1;3;2018;4;2;617;1;1;1;1
"TQRMNOQTWHLMKPCDEFIAH00600544";1;4;2018;4;2;617;1;1;1;1
"TQRMNOQTXHMMLLCDEFIAH00600583";1;1;2018;4;2;558;2;1;2;2
"TQRMNOQTXHMMLLCDEFIAH00600583";1;2;2018;4;2;558;2;1;1;1
"TQRMNOQTYHLMKPCDEFIAH00600522";1;1;2018;4;2;617;2;2;2;1
"TQRMNOQTYHLMKPCDEFIAH00600522";1;2;2018;4;2;617;1;1;2;1
"TQRMNOQUPHMMLLCDEFIAH00594811";1;1;2018;4;2;558;1;1;1;1
"TQRMNOQUPHMMLLCDEFIAH00594811";1;2;2018;4;2;558;1;1;1;1
"TQRMNOQUPHMMLLCDEFIAH00594811";1;3;2018;4;2;558;1;1;1;1
"TQRMNOQUPHMMLLCDEFIAH00594811";1;4;2018;4;2;558;1;1;1;1
"TQRMNOQUPHMMLLCDEFIAH00594811";1;5;2018;4;2;558;1;1;2;1
"TQRMNOQUTHKMKOCDEFIAH00623007";1;1;2018;4;2;535;1;2;2;2
"TQRMNOQUTHKMKOCDEFIAH00623007";1;2;2018;4;2;535;1;2;2;2
"TQRMNOQUUHJMLUCDEFIAH00622891";1;1;2018;4;2;545;1;1;1;1
"TQRMNOQUUHJMLUCDEFIAH00622891";1;2;2018;4;2;545;1;1;1;1
"TQRMNOQUUHJMLUCDEFIAH00622891";1;3;2018;4;2;545;1;1;1;1
"TQRMNOQUUHJMLUCDEFIAH00622891";1;4;2018;4;2;545;1;1;1;1
"TQRMNOQUVHMLKUCDEFIAH00594835";1;1;2018;4;2;1004;1;1;2;1
"TQRMNOQUXHJOLTCDEFIAH00622992";1;1;2018;4;2;533;2;1;1;1
"TQRMNOQUXHJOLTCDEFIAH00622992";1;2;2018;4;2;533;2;1;1;1
"TQRMNOQUYHMLKUCDEFIAH00622976";1;1;2018;4;2;1004;1;1;1;1
"TQRMNOQVQHJMKTCDEFIAH00623023";1;1;2018;4;2;532;1;2;2;2
"TQRMNOQVRHJMKTCDEFIAH00622913";1;1;2018;4;2;532;1;1;1;1
"TQRMNOQVRHJMKTCDEFIAH00622913";1;2;2018;4;2;532;1;1;1;1
"TQRMNOQVRHJMKTCDEFIAH00622913";1;3;2018;4;2;532;1;1;1;2
"TQRMNOQVRHJMKTCDEFIAH00622913";1;4;2018;4;2;532;1;1;1;2
"TQRMNOQVRHMMLUCDEFIAH00622982";1;1;2018;4;2;612;1;1;2;1
